0.364012,0.52468,0.49585,0.324541,0.506856,0
0.730707,0.529756,0.480009,0.189846,0.359944,0
0.577624,0.461057,0.699634,0.499594,0.561587,0
0.546839,0.520517,0.713985,0.203864,0.635991,0
0.642577,0.431222,0.478156,0.398922,0.44753,0
0.65142,0.564298,0.66984,0.529781,0.503522,0
0.585758,0.539194,0.469353,0.416741,0.509566,0
0.638198,0.726577,0.416751,0.186733,0.495402,0
0.447505,0.357756,0.622379,0.333813,0.499793,0
0.615998,0.628791,0.4527,0.340821,0.266908,0
0.521989,0.422937,0.603594,0.479012,0.382036,0
0.575528,0.831102,0.311737,0.448643,0.326432,0
0.669624,0.594678,0.28338,0.390962,0.411384,0
0.506092,0.639776,0.602644,0.527059,0.503153,0
0.441323,0.24095,0.452535,0.374582,0.330091,0
0.65108,0.419873,0.550826,0.306019,0.279336,0
0.542922,0.284614,0.53127,0.360312,0.42851,0
0.487099,0.608599,0.638916,0.330063,0.495861,0
0.374535,0.282652,0.490306,0.464547,0.675024,0
0.498801,0.803899,0.760117,0.494217,0.317456,0
0.367572,0.3473,0.602878,0.420141,0.572652,0
0.555908,0.536068,0.562649,0.536094,0.721785,0
0.479582,0.576718,0.340252,0.484914,0.380718,0
0.341971,0.307863,0.109977,0.572013,0.466285,0
0.735339,0.600191,0.484619,0.471021,0.449033,0
0.506511,0.352618,0.324418,0.618851,0.527364,0
0.379782,0.604195,0.637712,0.554629,0.311364,0
0.598943,0.485965,0.608051,0.557878,0.742106,0
0.601263,0.272861,0.608839,0.34278,0.239466,0
0.775382,0.667289,0.625138,0.397535,0.562453,0
0.599878,0.63533,0.456202,0.375487,0.507954,0
0.384401,0.62609,0.631415,0.380011,0.488367,0
0.496243,0.430521,0.679944,0.722994,0.400934,0
0.421707,0.674224,0.557706,0.493045,0.602597,0
0.458041,0.177373,0.589412,0.361949,0.613357,0
0.701485,0.582903,0.491124,0.50024,0.370464,0
0.237811,0.379273,0.367923,0.496412,0.521434,0
0.465288,0.141924,0.494161,0.511568,0.520967,0
0.508585,0.509536,0.479413,0.412718,0.4124,0
0.591887,0.464449,0.47074,0.443769,0.366033,0
0.312459,0.678094,0.467106,0.20646,0.61583,0
0.379622,0.743838,0.45775,0.468857,0.529397,0
0.637257,0.523939,0.563393,0.525911,0.329863,0
0.496814,0.593764,0.426967,0.414091,0.492422,0
0.471089,0.444581,0.598457,0.42849,0.548409,0
0.619263,0.61067,0.33904,0.320571,0.319186,0
0.610943,0.677996,0.815605,0.614865,0.387948,0
0.491414,0.604484,0.616794,0.354186,0.448753,0
0.222973,0.68444,0.546263,0.508678,0.31329,0
0.392344,0.541941,0.590934,0.345568,0.509317,0
0.715089,0.420643,0.378732,0.592327,0.443974,0
0.487652,0.630227,0.698248,0.516948,0.490212,0
0.500916,0.644217,0.415916,0.550425,0.63007,0
0.610941,0.1806,0.398275,0.735092,0.463456,0
0.520934,0.378394,0.419838,0.431349,0.423527,0
0.264024,0.41666,0.39614,0.179227,0.517534,0
0.627199,0.56137,0.674838,0.407673,0.252582,0
0.506646,0.442623,0.569179,0.559764,0.516967,0
0.494646,0.57205,0.568234,0.367341,0.324746,0
0.560366,0.076163,0.503766,0.426522,0.196049,0
0.519554,0.625482,0.564189,0.450029,0.500393,0
0.451867,0.426441,0.56521,0.323002,0.536588,0
0.474762,0.435559,0.616935,0.19743,0.426619,0
0.606689,0.624688,0.474559,0.478394,0.473926,0
0.504408,0.323507,0.401768,0.557191,0.424614,0
0.302704,0.556471,0.40461,0.381842,0.549938,0
0.54199,0.431221,0.353962,0.465211,0.391853,0
0.485021,0.371451,0.623323,0.411991,0.428657,0
0.699327,0.557993,0.637335,0.429321,0.504044,0
0.557405,0.334023,0.387184,0.299814,0.483446,0
0.604758,0.498719,0.429445,0.418386,0.458492,0
0.475095,0.324534,0.461936,0.122531,0.503436,0
0.397315,0.656882,0.439154,0.416484,0.453782,0
0.369374,0.512258,0.337133,0.665882,0.273848,0
0.597722,0.687741,0.48967,0.49615,0.217873,0
0.439095,0.449715,0.475169,0.665546,0.497434,0
0.462397,0.769394,0.302493,0.617627,0.461472,0
0.406138,0.500379,0.457629,0.30409,0.640725,0
0.610427,0.598392,0.364749,0.263349,0.497202,0
0.414815,0.503366,0.299706,0.292886,0.492968,0
0.676476,0.600342,0.495184,0.504102,0.55333,0
0.447716,0.221405,0.503814,0.478478,0.298006,0
0.538466,0.427257,0.513677,0.610885,0.635856,0
0.524033,0.604667,0.552932,0.623325,0.611612,0
0.620674,0.462327,0.633478,0.300609,0.610878,0
0.560508,0.443421,0.451388,0.352295,0.378482,0
0.513677,0.154721,0.431178,0.472605,0.500204,0
0.365927,0.59948,0.421154,0.38989,0.299805,0
0.381341,0.637966,0.464033,0.521643,0.580173,0
0.681553,0.444287,0.372022,0.542836,0.582922,0
0.480901,0.493428,0.501343,0.390723,0.55998,0
0.596592,0.220446,0.518711,0.114709,0.341538,0
0.553473,0.442613,0.459928,0.627795,0.566885,0
0.596911,0.488526,0.564275,0.57728,0.253266,0
0.561723,0.445309,0.536177,0.531926,0.511149,0
0.509879,0.52505,0.517001,0.465986,0.292942,0
0.772505,0.482894,0.407215,0.440492,0.302378,0
0.313483,0.532688,0.460481,0.642205,0.566646,0
0.4408,0.493599,0.518927,0.638503,0.311821,0
0.651207,0.563789,0.542017,0.509692,0.179672,0
0.443856,0.452301,0.428146,0.548868,0.478874,0
0.377566,0.652129,0.407169,0.58009,0.370115,0
0.383336,0.383383,0.557255,0.201736,0.383576,0
0.528688,0.597466,0.555919,0.445069,0.497674,0
0.584207,0.449189,0.703035,0.061669,0.63459,0
0.376927,0.609547,0.355439,0.119256,0.450184,0
0.410792,0.639972,0.811094,0.130034,0.579199,0
0.462484,0.323971,0.468508,0.406268,0.544843,0
0.860822,0.58793,0.409027,0.416285,0.37764,0
0.590359,0.360367,0.671404,0.238939,0.455372,0
0.547333,0.354468,0.687831,0.430398,0.316016,0
0.631211,0.491223,0.478394,0.897889,0.565724,0
0.631997,0.547802,0.651022,0.355341,0.311462,0
0.440557,0.431986,0.661415,0.328804,0.307988,0
0.491913,0.459649,0.531818,0.30505,0.411655,0
0.394765,0.479324,0.33906,0.244736,0.472072,0
0.475965,0.593069,0.719256,0.498988,0.554621,0
0.46343,0.355441,0.778343,0.523907,0.450343,0
0.605658,0.459537,0.407159,0.378436,0.445838,0
0.591677,0.436326,0.580684,0.43978,0.391669,0
0.613258,0.621489,0.416756,0.669354,0.198173,0
0.486638,0.277261,0.561585,0.328424,0.278836,0
0.657206,0.408562,0.480342,0.493035,0.362622,0
0.478357,0.564666,0.633448,0.304733,0.549115,0
0.698985,0.444698,0.398476,0.108809,0.655432,0
0.539029,0.642982,0.559342,0.400888,0.423365,0
0.550844,0.597349,0.514222,0.535099,0.361852,0
0.365412,0.664203,0.575753,0.478165,0.469473,0
0.340053,0.537683,0.394304,0.446798,0.495214,0
0.445019,0.618845,0.439658,0.446699,0.418324,0
0.605465,0.286878,0.565698,0.250054,0.469063,0
0.595042,0.444428,0.490204,0.525309,0.529074,0
0.623292,0.516711,0.551589,0.569746,0.469891,0
0.667013,0.59159,0.267825,0.46402,0.354653,0
0.495747,0.547452,0.695893,0.446858,0.593034,0
0.442733,0.366969,0.3494,0.387191,0.330983,0
0.535276,0.579904,0.445684,0.288696,0.530666,0
0.186452,0.433633,0.558561,0.426983,0.49851,0
0.508053,0.837072,0.447282,0.541991,0.50852,0
0.611862,0.526906,0.403392,0.33781,0.324952,0
0.570592,0.551929,0.533196,0.594937,0.432853,0
0.352112,0.536341,0.599849,0.427907,0.252236,0
0.600842,0.421907,0.463954,0.280927,0.183013,0
0.542608,0.081333,0.535669,0.310056,0.543518,0
0.60414,0.36718,0.500048,0.436996,0.54759,0
0.461938,0.442323,0.7366,0.385019,0.400394,0
0.722957,0.444039,0.723415,0.485656,0.30407,0
0.522565,0.369915,0.528843,0.537271,0.25061,0
0.443321,0.32759,0.478862,0.493956,0.473521,0
0.641883,0.379723,0.552371,0.651523,0.463415,0
0.628102,0.667918,0.511211,0.502375,0.468756,0
0.50185,0.375941,0.163959,0.434543,0.388866,0
0.653101,0.279418,0.413012,0.407829,0.330054,0
0.407241,0.499306,0.453134,0.249346,0.285026,0
0.537602,0.360438,0.361341,0.497266,0.463312,0
0.540069,0.531942,0.561473,0.232048,0.285259,0
0.558172,0.461212,0.403362,0.460188,0.523021,0
0.548588,0.442826,0.482229,0.578673,0.443181,0
0.413452,0.694769,0.337123,0.546926,0.559703,0
0.383761,0.445654,0.679285,0.122979,0.293043,0
0.56026,0.386135,0.593711,0.330595,0.415285,0
0.436638,0.686686,0.298611,0.324565,0.377016,0
0.584767,0.289331,0.275529,0.412788,0.629111,0
0.226289,0.515341,0.240711,0.496896,0.397573,0
0.495127,0.392403,0.412414,0.168854,0.396297,0
0.357737,0.3092,0.339493,0.588461,0.648475,0
0.33822,0.587023,0.522039,0.283793,0.350998,0
0.442703,0.252509,0.586379,0.29183,0.55631,0
0.503383,0.243822,0.413788,0.73529,0.403429,0
0.405402,0.582239,0.37969,0.370034,0.603368,0
0.334169,0.567391,0.32103,0.460352,0.450965,0
0.597104,0.591794,0.349389,0.394852,0.238937,0
0.534604,0.374313,0.398836,0.423066,0.345522,0
0.460741,0.481288,0.423621,0.452807,0.329845,0
0.456012,0.470058,0.313264,0.531785,0.483735,0
0.814533,0.482201,0.615136,0.358661,0.694094,0
0.430303,0.571395,0.66428,0.14487,0.375004,0
0.156745,0.511865,0.232433,0.317141,0.535566,0
0.598344,0.605222,0.622841,0.270149,0.063343,0
0.385953,0.486595,0.58494,0.4018,0.415272,0
0.526962,0.383858,0.466495,0.581191,0.518,0
0.50222,0.453962,0.549889,0.34726,0.451355,0
0.598969,0.574396,0.473646,0.580515,0.424004,0
0.462096,0.719251,0.438227,0.121545,0.359354,0
0.473876,0.42303,0.552786,0.481702,0.58108,0
0.634741,0.389288,0.408683,0.311956,0.392067,0
0.49193,0.558968,0.406656,0.510611,0.27806,0
0.741354,0.442154,0.494821,0.377407,0.389009,0
0.364286,0.465691,0.362967,0.526654,0.50171,0
0.417889,0.548527,0.53115,0.479591,0.427616,0
0.45266,0.368542,0.385063,0.502632,0.411807,0
0.509336,0.508895,0.628272,0.609686,0.587903,0
0.471324,0.459232,0.374205,0.507275,0.46446,0
0.395792,0.565393,0.382407,0.449815,0.476544,0
0.43554,0.618723,0.457012,0.437293,0.286905,0
0.583589,0.49093,0.385246,0.221494,0.465066,0
0.394773,0.511534,0.250756,0.746608,0.522421,0
0.51611,0.626133,0.401115,0.519302,0.404773,0
0.384997,0.516356,0.538046,0.683406,0.64374,0
0.248557,0.525393,0.41623,0.657227,0.598718,0
0.264471,0.280438,0.48336,0.321517,0.561151,0
0.332648,0.40672,0.526166,0.346742,0.537832,0
0.50216,0.747086,0.405256,0.51485,0.217863,0
0.532538,0.406915,0.51463,0.450642,0.472189,0
0.68862,0.552218,0.23064,0.352767,0.451524,0
0.471735,0.542996,0.458275,0.548709,0.412224,0
0.569758,0.428213,0.60173,0.136764,0.369621,0
0.368661,0.538839,0.472861,0.24334,0.444957,0
0.592548,0.632149,0.384328,0.44321,0.328727,0
0.584715,0.467696,0.372769,0.590594,0.294359,0
0.424579,0.50712,0.511887,0.250581,0.447894,0
0.502649,0.40989,0.605874,0.522271,0.760472,0
0.874343,0.423259,0.572764,0.476081,0.390963,0
0.454922,0.596461,0.306903,0.29525,0.368179,0
0.45499,0.416978,0.54911,0.386528,0.314475,0
0.46098,0.191246,0.586201,0.373975,0.309654,0
0.490211,0.329404,0.567386,0.459268,0.43852,0
0.41142,0.692883,0.304531,0.24355,0.526122,0
0.5644,0.325721,0.346567,0.521398,0.439063,0
0.493509,0.333065,0.419292,0.400014,0.639753,0
0.41692,0.234874,0.679098,0.198182,0.321331,0
0.578236,0.71947,0.387458,0.264106,0.585158,0
0.411514,0.691994,0.431718,0.592668,0.419562,0
0.451522,0.578199,0.403068,0.320993,0.400056,0
0.493946,0.422261,0.449959,0.536056,0.439732,0
0.427499,0.288184,0.760345,0.139445,0.418095,0
0.472422,0.444854,0.368067,0.687768,0.447875,0
0.627551,0.710487,0.383575,0.352053,0.658282,0
0.485362,0.213236,0.511838,0.413923,0.580277,0
0.607515,0.651283,0.53161,0.529235,0.418827,0
0.62621,0.381418,0.60169,0.351011,0.52941,0
0.443062,0.728624,0.572543,0.421707,0.570591,0
0.715023,0.69278,0.509308,0.456933,0.520684,0
0.494247,0.344286,0.603738,0.310918,0.604766,0
0.333213,0.236167,0.43544,0.550299,0.321705,0
0.579227,0.294234,0.487485,0.240709,0.421678,0
0.507646,0.821549,0.42933,0.503392,0.397056,0
0.63731,0.424619,0.522863,0.452258,0.456251,0
0.719785,0.719065,0.428952,0.326099,0.430614,0
0.644216,0.457588,0.402055,0.449849,0.385212,0
0.341255,0.544223,0.293079,0.475687,0.357742,0
0.723079,0.432671,0.453155,0.483121,0.34341,0
0.496841,0.583164,0.465439,0.228789,0.43307,0
0.378958,0.462923,0.36859,0.691918,0.461683,0
0.577954,0.514526,0.438115,0.347521,0.576767,0
0.466004,0.635033,0.561828,0.521925,0.620102,0
0.487639,0.539143,0.638953,0.507773,0.40784,0
0.772969,0.557304,0.374062,0.202681,0.358011,0
0.42395,0.708184,0.581792,0.552713,0.47104,0
0.538947,0.39093,0.299495,0.350981,0.584502,0
0.451244,0.549262,0.527062,0.206664,0.389765,0
0.598098,0.33459,0.500174,0.455388,0.456892,0
0.452199,0.097763,0.419214,0.277302,0.416257,0
0.646347,0.575008,0.574826,0.31022,0.577542,0
0.404622,0.428506,0.378287,0.366671,0.408028,0
0.542165,0.681086,0.32893,0.451676,0.3408,0
0.761911,0.146575,0.675954,0.313852,0.416047,0
0.627747,0.580403,0.434119,0.606474,0.329159,0
0.601197,0.397469,0.524489,0.330449,0.513737,0
0.576306,0.622157,0.421086,0.017662,0.483817,0
0.412087,0.506663,0.545302,0.397411,0.376731,0
0.64911,0.450262,0.55994,0.383897,0.366563,0
0.423362,0.691114,0.281219,0.783314,0.569697,0
0.411073,0.473991,0.503683,0.249032,0.406995,0
0.42598,0.478519,0.320625,0.308785,0.56239,0
0.319451,0.717303,0.466765,0.423525,0.483332,0
0.709154,0.471523,0.599742,0.543698,0.411364,0
0.535395,0.572288,0.591929,0.566568,0.540115,0
0.653501,0.764224,0.359054,0.53552,0.39106,0
0.39923,0.389316,0.657946,0.404428,0.252559,0
0.474054,0.690104,0.385981,0.61037,0.384398,0
0.652877,0.539228,0.490367,0.371415,0.271224,0
0.688914,0.60142,0.228606,0.524553,0.637437,0
0.319541,0.508127,0.404315,0.466636,0.509297,0
0.610207,0.172781,0.596056,0.412772,0.554217,0
0.507627,0.596496,0.663873,0.332169,0.468538,0
0.413484,0.323146,0.260549,0.407587,0.479469,0
0.60427,0.289091,0.552274,0.564233,0.418528,0
0.373894,0.553418,0.517078,0.694256,0.469997,0
0.627679,0.443349,0.626616,0.434043,0.460136,0
0.463961,0.224954,0.5415,0.565374,0.513252,0
0.430085,0.476392,0.472998,0.33196,0.601323,0
0.667763,0.494795,0.405165,0.215231,0.30045,0
0.685116,0.595623,0.657033,0.573192,0.441655,0
0.402239,0.391007,0.421396,0.276538,0.421669,0
0.715635,0.566562,0.579249,0.421233,0.520841,0
0.411208,0.730353,0.451131,0.598044,0.625861,0
0.61424,0.630909,0.259299,0.276345,0.337294,0
0.313409,0.504426,0.574293,0.438532,0.422022,0
0.264971,0.433948,0.24159,0.449833,0.417749,0
0.3637,0.542989,0.628659,0.251403,0.253069,0
0.572777,0.489418,0.410168,0.315771,0.584367,0
0.419629,0.6595,0.402924,0.113631,0.632069,0
0.506508,0.667245,0.500945,0.670784,0.459278,0
0.569151,0.52129,0.358639,0.240186,0.530685,0
0.609243,0.598659,0.523375,0.422074,0.490656,0
0.483088,0.551633,0.668613,0.466434,0.422698,0
0.296827,0.294479,0.58648,0.586608,0.459411,0
0.566312,0.514153,0.350947,0.719201,0.761869,0
0.515775,0.388255,0.370508,0.261419,0.415376,0
0.637551,0.840578,0.598656,0.609865,0.409433,0
0.545661,0.566165,0.635593,0.4076,0.244295,0
0.462039,0.401517,0.570957,0.421212,0.44795,0
0.529753,0.383555,0.58815,0.357457,0.374263,0
0.478662,0.444009,0.374717,0.386748,0.536797,0
0.618375,0.381254,0.282954,0.437592,0.277478,0
0.573993,0.318458,0.366574,0.312515,0.5044,0
0.494324,0.496757,0.424405,0.734468,0.265822,0
0.385319,0.488514,0.337785,0.72096,0.770802,0
0.443873,0.513022,0.561233,0.584544,0.5512,0
0.572652,0.392098,0.465619,0.474272,0.395575,0
0.413569,0.421765,0.45549,0.338553,0.367884,0
0.205281,0.538208,0.477578,0.501046,0.543596,0
0.546443,0.710746,0.526294,0.594412,0.365897,0
0.405154,0.542692,0.559593,0.601292,0.493157,0
0.512179,0.680924,0.459938,0.628113,0.452608,0
0.614585,0.314271,0.320153,0.177088,0.402727,0
0.372477,0.668874,0.651598,0.39543,0.410944,0
0.409005,0.264054,0.477163,0.577949,0.556196,0
0.689312,0.372833,0.313695,0.49382,0.441012,0
0.306522,0.362729,0.364299,0.365389,0.528609,0
0.486918,0.484913,0.462922,0.292199,0.348415,0
0.43808,0.429192,0.5306,0.346113,0.476431,0
0.573034,0.314258,0.689014,0.464035,0.370357,0
0.499023,0.581102,0.538608,0.561686,0.357149,0
0.312684,0.506693,0.43834,0.287526,0.427078,0
0.546995,0.27416,0.477162,0.457359,0.554367,0
0.595225,0.58875,0.415793,0.63844,0.501846,0
0.432468,0.465099,0.408824,0.382236,0.562072,0
0.26985,0.653754,0.412968,0.507667,0.504661,0
0.507272,0.661001,0.455981,0.653222,0.408351,0
0.275346,0.697431,0.555808,0.446341,0.316358,0
0.437899,0.545631,0.318487,0.535312,0.454121,0
